ID,n_adults,n_children,weekend_nights,week_nights,meal_plan,car_parking_space,room_type,lead_time,year,month,date,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,avg_room_price,special_requests,status,guest_type
INN25763,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled,Couple
INN25764,2,0,1,3,Meal Plan 1,0,Room_Type 1,76,2018,5,12,Online,0,0,0,131.26,1,Not_Canceled,Couple
INN25765,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,2018,7,3,Online,0,0,0,114.3,0,Canceled,Couple
INN25766,1,0,2,5,Not Selected,0,Room_Type 1,23,2018,10,30,Online,0,0,0,89.64,1,Canceled,Single
INN25767,2,0,2,3,Not Selected,1,Room_Type 1,104,2018,4,28,Online,0,0,0,96.55,1,Not_Canceled,Couple
INN25768,2,1,1,0,Meal Plan 1,0,Room_Type 1,10,2018,7,24,Online,0,0,0,169,0,Canceled,Family
INN25769,2,0,1,3,Meal Plan 1,0,Room_Type 1,10,2017,10,22,Online,0,0,0,130.75,1,Not_Canceled,Couple
INN25770,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110,0,Canceled,Couple
INN25771,2,0,1,2,Meal Plan 1,0,Room_Type 1,14,2018,5,23,Online,0,0,0,102.41,2,Not_Canceled,Couple
INN25772,2,1,0,1,Meal Plan 1,0,Room_Type 1,7,2018,8,31,Online,0,0,0,107.03,3,Not_Canceled,Family
INN25773,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107,0,Canceled,Couple
INN25774,1,0,1,3,Meal Plan 1,0,Room_Type 1,88,2018,11,7,Online,0,0,0,167.4,1,Not_Canceled,Single
INN25775,3,0,0,4,Meal Plan 1,0,Room_Type 4,174,2018,12,7,Online,0,0,0,87.72,0,Not_Canceled,Family
INN25776,2,3,0,1,Meal Plan 1,0,Room_Type 6,0,2018,8,27,Online,0,0,0,168.3,2,Not_Canceled,Family
INN25777,1,0,2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76,0,Not_Canceled,Single
INN25778,2,0,0,2,Meal Plan 1,0,Room_Type 4,9,2018,10,7,Online,0,0,0,184,2,Not_Canceled,Couple
INN25779,2,0,0,5,Meal Plan 1,0,Room_Type 1,0,2017,9,8,Online,0,0,0,146.4,2,Not_Canceled,Couple
INN25780,3,0,0,3,Meal Plan 1,0,Room_Type 1,42,2018,3,10,Online,0,0,0,83.61,1,Not_Canceled,Family
INN25781,3,0,1,3,Meal Plan 1,0,Room_Type 4,65,2018,8,29,Online,0,0,0,159.3,0,Canceled,Family
INN25782,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,4,11,Aviation,0,0,0,95,0,Not_Canceled,Single
INN25783,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109,0,Not_Canceled,Couple
INN25784,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,10,15,Offline,0,0,0,100,0,Not_Canceled,Single
INN25785,2,0,1,1,Meal Plan 1,0,Room_Type 4,35,2018,3,5,Online,0,0,0,95.4,0,Canceled,Couple
INN25786,2,0,0,1,Not Selected,0,Room_Type 1,34,2018,9,2,Online,0,0,0,99,1,Canceled,Couple
INN25787,1,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,72.5,0,Not_Canceled,Single
INN25788,2,0,0,0,Not Selected,0,Room_Type 1,33,2017,10,7,Online,0,0,0,0,0,Not_Canceled,Couple
INN25789,2,0,0,1,Meal Plan 1,0,Room_Type 2,0,2018,3,24,Online,0,0,0,12,0,Not_Canceled,Couple
INN25790,2,0,1,3,Meal Plan 1,0,Room_Type 1,53,2018,11,14,Offline,0,0,0,68,0,Not_Canceled,Couple
INN25791,1,0,0,2,Meal Plan 1,0,Room_Type 1,191,2018,10,20,Online,0,0,0,90.9,0,Canceled,Single
INN25792,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled,Single
INN25793,2,0,1,2,Meal Plan 1,0,Room_Type 1,124,2018,5,13,Online,0,0,0,117.1,1,Not_Canceled,Couple
INN25794,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75,0,Canceled,Couple
INN25795,2,0,0,1,Not Selected,0,Room_Type 1,2,2017,11,4,Online,0,0,0,95,1,Not_Canceled,Couple
INN25796,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,10,19,Corporate,1,0,2,89,1,Not_Canceled,Single
INN25797,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled,Single
INN25798,2,0,0,4,Not Selected,0,Room_Type 1,37,2018,3,1,Online,0,0,0,73.1,2,Not_Canceled,Couple
INN25799,2,0,2,1,Meal Plan 1,0,Room_Type 1,99,2018,12,31,Offline,0,0,0,150.67,1,Not_Canceled,Couple
INN25800,2,0,1,3,Meal Plan 1,0,Room_Type 1,100,2017,10,15,Online,0,0,0,89.25,1,Not_Canceled,Couple
INN25801,2,2,0,4,Meal Plan 1,0,Room_Type 6,25,2017,10,6,Online,0,0,0,162.25,1,Not_Canceled,Family
INN25802,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,5,7,Online,0,0,0,135,0,Canceled,Single
INN25803,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0,0,Not_Canceled,Single
INN25804,1,0,2,1,Meal Plan 1,0,Room_Type 1,30,2017,9,6,Corporate,0,0,0,65,0,Not_Canceled,Single
INN25805,2,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,9,6,Online,0,0,0,135.9,0,Canceled,Couple
INN25806,2,0,0,2,Not Selected,0,Room_Type 1,129,2018,5,12,Online,0,0,0,94.5,1,Not_Canceled,Couple
INN25807,2,0,1,0,Not Selected,0,Room_Type 1,45,2018,9,18,Online,0,0,0,125.1,3,Not_Canceled,Couple
INN25808,2,0,1,0,Meal Plan 1,0,Room_Type 1,71,2018,10,30,Online,0,0,0,75.54,0,Canceled,Couple
INN25809,3,0,0,4,Meal Plan 1,0,Room_Type 4,134,2018,8,23,Online,0,0,0,133.2,0,Canceled,Family
INN25810,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled,Couple
INN25811,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,80,0,Not_Canceled,Couple
INN25812,2,0,0,4,Meal Plan 1,0,Room_Type 4,35,2018,10,12,Online,0,0,0,170,2,Not_Canceled,Couple
INN25813,2,0,2,0,Meal Plan 1,0,Room_Type 1,2,2018,4,17,Online,0,0,0,101,1,Not_Canceled,Couple
INN25814,3,0,2,5,Meal Plan 1,0,Room_Type 4,187,2018,7,11,Online,0,0,0,134.45,2,Canceled,Family
INN25815,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95,0,Canceled,Couple
INN25816,2,0,2,3,Meal Plan 1,0,Room_Type 1,157,2018,8,21,Online,0,0,0,75.27,0,Canceled,Couple
INN25817,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2018,12,23,Online,0,0,0,93.6,0,Canceled,Couple
INN25818,2,0,2,3,Meal Plan 1,0,Room_Type 1,137,2018,6,26,Offline,0,0,0,112,0,Not_Canceled,Couple
INN25819,2,0,1,2,Meal Plan 1,0,Room_Type 1,87,2017,9,18,Online,0,0,0,89.25,1,Not_Canceled,Couple
INN25820,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,2017,12,9,Offline,0,0,0,70,0,Not_Canceled,Couple
INN25821,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,112,0,Canceled,Couple
INN25822,2,0,2,3,Meal Plan 1,0,Room_Type 1,118,2018,4,10,Online,0,0,0,90.95,1,Not_Canceled,Couple
INN25823,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,75,0,Not_Canceled,Couple
INN25824,2,0,1,3,Meal Plan 1,0,Room_Type 4,89,2018,5,16,Online,0,0,0,132.6,1,Not_Canceled,Couple
INN25825,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,3,5,Online,0,0,0,83.9,0,Not_Canceled,Couple
INN25826,2,1,2,2,Meal Plan 1,0,Room_Type 4,21,2018,11,11,Online,0,0,0,121.2,2,Not_Canceled,Family
INN25827,2,0,0,3,Meal Plan 1,0,Room_Type 1,55,2018,11,24,Online,0,0,0,93.6,3,Not_Canceled,Couple
INN25828,2,0,0,3,Meal Plan 1,0,Room_Type 4,38,2018,9,7,Online,0,0,0,136.8,1,Not_Canceled,Couple
INN25829,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,14,Corporate,0,0,0,79,0,Not_Canceled,Single
INN25830,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100,0,Canceled,Single
INN25831,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,80,0,Canceled,Single
INN25832,2,0,2,3,Meal Plan 1,0,Room_Type 4,94,2017,12,24,Offline,0,0,0,60,0,Not_Canceled,Couple
INN25833,2,0,1,3,Meal Plan 1,0,Room_Type 1,287,2018,9,29,Online,0,0,0,100.3,0,Canceled,Couple
INN25834,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61,0,Canceled,Single
INN25835,2,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,1,19,Offline,0,0,0,80,0,Not_Canceled,Couple
INN25836,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled,Single
INN25837,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130,0,Canceled,Couple
INN25838,2,0,1,2,Not Selected,0,Room_Type 1,109,2018,8,12,Online,0,0,0,107.1,1,Not_Canceled,Couple
INN25839,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,48,0,Canceled,Couple
INN25840,3,0,2,2,Meal Plan 1,0,Room_Type 4,147,2018,7,3,Online,0,0,0,127.93,1,Not_Canceled,Family
INN25841,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled,Couple
INN25842,2,0,0,1,Meal Plan 1,0,Room_Type 1,151,2018,7,15,Online,0,0,0,105.3,1,Canceled,Couple
INN25843,3,0,0,3,Meal Plan 1,0,Room_Type 4,2,2018,4,6,Online,0,0,0,150.33,0,Not_Canceled,Family
INN25844,2,0,2,2,Not Selected,0,Room_Type 1,91,2018,7,3,Online,0,0,0,103.5,0,Not_Canceled,Couple
INN25845,2,0,0,4,Meal Plan 1,0,Room_Type 1,253,2018,5,4,Offline,0,0,0,90,0,Canceled,Couple
INN25846,3,0,2,2,Meal Plan 1,0,Room_Type 4,45,2018,7,9,Online,0,0,0,145.35,2,Not_Canceled,Family
INN25847,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,27,Complementary,1,0,1,0,0,Not_Canceled,Single
INN25848,2,1,0,1,Meal Plan 1,0,Room_Type 1,16,2018,3,19,Online,0,0,0,127,1,Not_Canceled,Family
INN25849,3,0,0,2,Meal Plan 1,0,Room_Type 4,87,2018,7,5,Online,0,0,0,166.85,1,Not_Canceled,Family
INN25850,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,11,29,Corporate,0,0,0,79,0,Not_Canceled,Single
INN25851,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87,0,Not_Canceled,Single
INN25852,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,20,Offline,0,0,0,123,0,Not_Canceled,Single
INN25853,2,0,0,2,Not Selected,0,Room_Type 1,45,2018,8,30,Online,0,0,0,99,0,Canceled,Couple
INN25854,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,117,1,Canceled,Couple
INN25855,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled,Single
INN25856,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,7,21,Online,0,0,0,139,1,Not_Canceled,Couple
INN25857,3,0,1,2,Meal Plan 1,0,Room_Type 4,220,2018,9,16,Offline,0,0,0,115.6,1,Canceled,Family
INN25858,2,0,0,2,Not Selected,0,Room_Type 1,24,2018,8,4,Online,0,0,0,148,2,Not_Canceled,Couple
INN25859,1,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,96,0,Not_Canceled,Single
INN25860,1,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,9,11,Online,0,0,0,95,2,Not_Canceled,Single
INN25861,2,0,0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,Offline,0,0,0,65,1,Not_Canceled,Couple
INN25862,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,5,17,Complementary,1,0,24,0,2,Not_Canceled,Single
INN25863,2,0,2,2,Meal Plan 1,0,Room_Type 1,53,2018,11,11,Offline,0,0,0,75,0,Not_Canceled,Couple
INN25864,1,0,0,1,Meal Plan 1,1,Room_Type 1,7,2018,11,16,Corporate,1,0,8,79,1,Not_Canceled,Single
INN25865,3,0,0,4,Meal Plan 1,1,Room_Type 4,14,2018,2,17,Online,0,0,0,138.25,1,Not_Canceled,Family
INN25866,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86,0,Canceled,Couple
INN25867,2,0,1,2,Not Selected,0,Room_Type 1,47,2018,3,11,Online,0,0,0,71.1,1,Not_Canceled,Couple
INN25868,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72,0,Not_Canceled,Single
INN25869,2,0,2,4,Meal Plan 1,0,Room_Type 1,105,2018,8,26,Offline,0,0,0,72.25,0,Canceled,Couple
INN25870,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72,0,Canceled,Couple
INN25871,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120,0,Canceled,Couple
INN25872,2,1,1,3,Meal Plan 1,0,Room_Type 1,3,2018,3,21,Online,0,0,0,129,2,Not_Canceled,Family
INN25873,2,2,0,1,Meal Plan 1,0,Room_Type 6,36,2018,12,30,Online,0,0,0,206,0,Not_Canceled,Family
INN25874,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled,Couple
INN25875,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,12,22,Online,1,0,4,56,0,Not_Canceled,Single
INN25876,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87,0,Not_Canceled,Single
INN25877,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,8,Corporate,0,0,0,75,0,Not_Canceled,Couple
INN25878,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108,0,Canceled,Couple
INN25879,2,0,2,3,Meal Plan 1,0,Room_Type 4,29,2018,3,5,Online,0,0,0,101.52,2,Not_Canceled,Couple
INN25880,2,0,0,3,Meal Plan 1,0,Room_Type 1,172,2018,8,23,Online,0,0,0,102.3,0,Canceled,Couple
INN25881,2,0,1,3,Meal Plan 1,0,Room_Type 1,8,2018,6,20,Online,0,0,0,128.5,2,Not_Canceled,Couple
INN25882,1,0,2,2,Meal Plan 1,0,Room_Type 1,111,2018,6,17,Online,0,0,0,109.65,1,Not_Canceled,Single
INN25883,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2017,12,16,Online,0,0,0,81,1,Not_Canceled,Single
INN25884,2,0,2,3,Meal Plan 1,0,Room_Type 1,107,2018,4,30,Online,0,0,0,99.45,2,Not_Canceled,Couple
INN25885,2,0,2,7,Meal Plan 1,0,Room_Type 1,190,2018,9,30,Online,0,0,0,110.9,0,Canceled,Couple
INN25886,2,0,0,3,Meal Plan 1,0,Room_Type 1,147,2018,6,2,Offline,0,0,0,95,0,Canceled,Couple
INN25887,2,0,0,3,Not Selected,0,Room_Type 1,19,2018,2,25,Online,0,0,0,79,1,Canceled,Couple
INN25888,3,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,138.5,0,Not_Canceled,Family
INN25889,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,28,Offline,0,0,0,45,1,Not_Canceled,Single
INN25890,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110,0,Canceled,Couple
INN25891,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,6,8,Offline,0,0,0,90,1,Not_Canceled,Single
INN25892,2,0,0,2,Meal Plan 1,0,Room_Type 4,32,2018,3,25,Online,0,0,0,149.4,0,Canceled,Couple
INN25893,2,0,0,1,Meal Plan 1,0,Room_Type 4,12,2018,2,27,Online,0,0,0,108,1,Not_Canceled,Couple
INN25894,2,0,1,0,Meal Plan 1,0,Room_Type 1,20,2018,8,29,Offline,0,0,0,85,1,Not_Canceled,Couple
INN25895,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2017,9,21,Online,0,0,0,145,0,Not_Canceled,Single
INN25896,3,0,2,1,Meal Plan 1,0,Room_Type 4,130,2018,11,12,Online,0,0,0,122.4,3,Not_Canceled,Family
INN25897,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87,0,Not_Canceled,Single
INN25898,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2017,10,24,Online,0,0,0,120,1,Not_Canceled,Single
INN25899,2,0,0,1,Not Selected,0,Room_Type 1,95,2018,4,14,Online,0,0,0,65.83,1,Not_Canceled,Couple
INN25900,3,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,10,5,Offline,0,0,0,115,0,Not_Canceled,Family
INN25901,2,0,1,2,Meal Plan 2,0,Room_Type 1,107,2018,11,4,Online,0,0,0,124.2,1,Canceled,Couple
INN25902,2,1,0,3,Meal Plan 1,0,Room_Type 1,151,2018,12,29,Online,0,0,0,143.28,1,Canceled,Family
INN25903,2,0,2,2,Meal Plan 1,0,Room_Type 4,38,2017,10,30,Offline,0,0,0,67.5,0,Not_Canceled,Couple
INN25904,2,0,1,2,Meal Plan 1,0,Room_Type 4,14,2017,10,5,Online,0,0,0,136,1,Not_Canceled,Couple
INN25905,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled,Single
INN25906,2,0,2,5,Meal Plan 1,0,Room_Type 4,298,2018,10,9,Online,0,0,0,79.59,1,Not_Canceled,Couple
INN25907,1,0,0,1,Not Selected,0,Room_Type 3,0,2017,12,31,Complementary,0,0,0,0,0,Not_Canceled,Single
INN25908,2,0,1,3,Meal Plan 1,0,Room_Type 1,219,2018,10,3,Online,0,0,0,102.85,0,Canceled,Couple
INN25909,0,2,1,4,Meal Plan 1,0,Room_Type 2,32,2018,9,12,Online,0,0,0,124.25,0,Canceled,Family
INN25910,2,0,2,0,Meal Plan 1,0,Room_Type 1,42,2018,1,17,Online,0,0,0,75.95,1,Not_Canceled,Couple
INN25911,2,0,2,5,Meal Plan 1,0,Room_Type 4,180,2018,8,3,Online,0,0,0,112.2,0,Canceled,Couple
INN25912,2,0,2,1,Meal Plan 1,0,Room_Type 1,258,2018,10,29,Online,0,0,0,96.3,0,Canceled,Couple
INN25913,2,2,0,3,Meal Plan 1,1,Room_Type 6,7,2017,8,18,Online,0,0,0,162,0,Not_Canceled,Family
INN25914,1,0,0,4,Meal Plan 1,0,Room_Type 1,215,2018,5,4,Online,0,0,0,100.8,2,Canceled,Single
INN25915,2,0,0,3,Meal Plan 1,0,Room_Type 1,77,2018,12,8,Offline,0,0,0,75,0,Not_Canceled,Couple
INN25916,2,0,1,3,Meal Plan 1,0,Room_Type 4,40,2017,11,2,Offline,0,0,0,60,0,Not_Canceled,Couple
INN25917,2,0,1,0,Not Selected,0,Room_Type 1,33,2018,9,25,Online,0,0,0,99,2,Not_Canceled,Couple
INN25918,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,3,2,Online,0,0,0,86,0,Not_Canceled,Single
INN25919,2,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,5,2,Complementary,0,0,0,0,0,Not_Canceled,Couple
INN25920,2,0,2,0,Meal Plan 2,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,107,0,Not_Canceled,Couple
INN25921,1,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,95,0,Canceled,Single
INN25922,2,0,0,3,Not Selected,0,Room_Type 1,217,2018,8,17,Online,0,0,0,88.5,0,Canceled,Couple
INN25923,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,5,9,Online,0,0,0,89,2,Not_Canceled,Couple
INN25924,2,0,2,2,Meal Plan 1,0,Room_Type 4,133,2018,5,14,Online,0,0,0,113.05,0,Not_Canceled,Couple
INN25925,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130,0,Not_Canceled,Couple
INN25926,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled,Couple
INN25927,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,6,27,Offline,0,0,0,106.4,0,Not_Canceled,Single
INN25928,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,11,29,Corporate,0,0,0,79,0,Not_Canceled,Single
INN25929,2,1,2,1,Meal Plan 1,0,Room_Type 1,77,2018,12,3,Online,0,0,0,109.8,0,Canceled,Family
INN25930,2,0,1,3,Meal Plan 1,0,Room_Type 1,3,2017,9,10,Online,0,0,0,126.25,2,Not_Canceled,Couple
INN25931,1,0,0,2,Meal Plan 1,0,Room_Type 1,39,2018,3,4,Online,0,0,0,77.5,1,Not_Canceled,Single
INN25932,1,0,1,2,Meal Plan 1,0,Room_Type 1,279,2018,10,10,Offline,0,0,0,76.5,1,Not_Canceled,Single
INN25933,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,2,26,Corporate,0,0,0,31,1,Not_Canceled,Couple
INN25934,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,5,Corporate,0,0,0,89,0,Not_Canceled,Single
INN25935,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,4,2,Online,0,0,0,87.3,1,Not_Canceled,Couple
INN25936,1,0,0,3,Meal Plan 1,0,Room_Type 1,163,2018,10,5,Offline,0,0,0,100.8,0,Canceled,Single
INN25937,3,0,2,2,Meal Plan 1,0,Room_Type 4,61,2018,6,18,Online,0,0,0,134.53,0,Canceled,Family
INN25938,1,1,2,1,Not Selected,0,Room_Type 1,67,2018,2,13,Online,0,0,0,51.97,0,Not_Canceled,Family
INN25939,2,0,2,3,Meal Plan 1,0,Room_Type 1,102,2018,11,17,Online,0,0,0,85,2,Canceled,Couple
INN25940,2,0,1,1,Meal Plan 1,0,Room_Type 4,267,2018,10,1,Online,0,0,0,115.2,0,Canceled,Couple
INN25941,2,0,2,4,Meal Plan 1,0,Room_Type 1,272,2018,10,15,Online,0,0,0,94.35,1,Canceled,Couple
INN25942,3,0,2,1,Meal Plan 1,0,Room_Type 1,150,2018,7,31,Online,0,0,0,140.7,1,Not_Canceled,Family
INN25943,2,0,1,4,Meal Plan 2,0,Room_Type 1,197,2018,12,21,Offline,0,0,0,113.4,0,Not_Canceled,Couple
INN25944,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85,1,Not_Canceled,Couple
INN25945,1,0,1,0,Meal Plan 1,0,Room_Type 1,111,2018,10,10,Offline,0,0,0,120,0,Canceled,Single
INN25946,2,0,0,2,Meal Plan 1,0,Room_Type 1,160,2018,5,27,Online,0,0,0,119.85,0,Canceled,Couple
INN25947,2,0,1,1,Meal Plan 1,0,Room_Type 1,35,2017,10,26,Offline,0,0,0,76.5,1,Not_Canceled,Couple
INN25948,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,2,14,Online,0,0,0,95,0,Not_Canceled,Single
INN25949,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,3,29,Corporate,1,0,1,65,0,Not_Canceled,Single
INN25950,2,0,1,3,Not Selected,0,Room_Type 1,99,2018,7,25,Online,0,0,0,94.5,0,Canceled,Couple
INN25951,2,0,1,3,Meal Plan 1,0,Room_Type 4,22,2018,11,17,Online,0,0,0,96.9,2,Not_Canceled,Couple
INN25952,2,1,0,2,Meal Plan 1,0,Room_Type 1,175,2018,8,10,Online,0,0,0,121.5,1,Canceled,Family
INN25953,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,8,9,Corporate,0,0,0,65,0,Not_Canceled,Single
INN25954,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,19,Complementary,0,0,0,0,0,Not_Canceled,Single
INN25955,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled,Couple
INN25956,2,0,1,1,Meal Plan 1,0,Room_Type 1,93,2018,6,20,Online,0,0,0,126.9,1,Not_Canceled,Couple
INN25957,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120,0,Canceled,Couple
INN25958,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115,1,Canceled,Couple
INN25959,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110,0,Canceled,Couple
INN25960,2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,117,1,Not_Canceled,Couple
INN25961,2,0,2,3,Meal Plan 1,0,Room_Type 1,45,2018,4,24,Online,0,0,0,99.79,0,Not_Canceled,Couple
INN25962,2,0,2,1,Meal Plan 2,0,Room_Type 1,131,2017,8,15,Offline,0,0,0,94.5,0,Canceled,Couple
INN25963,2,0,1,2,Meal Plan 1,1,Room_Type 1,172,2018,8,19,Online,0,0,0,117.3,2,Canceled,Couple
INN25964,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,7,12,Corporate,0,0,0,79,0,Not_Canceled,Single
INN25965,1,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,87,0,Not_Canceled,Single
INN25966,2,0,2,5,Meal Plan 1,0,Room_Type 1,118,2018,7,1,Online,0,0,0,107.95,1,Not_Canceled,Couple
INN25967,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75,0,Canceled,Couple
INN25968,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled,Single
INN25969,1,0,0,3,Meal Plan 1,0,Room_Type 4,44,2018,6,16,Online,0,0,0,251.7,0,Canceled,Single
INN25970,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2017,9,22,Online,0,0,0,126,2,Not_Canceled,Couple
INN25971,1,0,1,4,Meal Plan 1,0,Room_Type 4,15,2018,4,6,Online,0,0,0,133.2,0,Canceled,Single
INN25972,2,0,0,3,Meal Plan 1,0,Room_Type 1,89,2017,12,30,Online,0,0,0,79.82,0,Not_Canceled,Couple
INN25973,4,0,1,3,Meal Plan 1,0,Room_Type 7,46,2018,9,5,Online,0,0,0,186.77,1,Not_Canceled,Family
